,date,1,2,3,4,5,6,7,8,9,10,11,12
815,2013-04-17,3046,1513,935,703,619,452,466,358,322,292,10,9
816,2013-04-18,3046,1513,935,704,620,453,466,358,322,292,10,9
817,2013-04-19,3045,1513,935,704,619,452,466,358,322,292,10,9
818,2013-04-20,3027,1506,929,701,615,451,461,355,320,292,10,9
819,2013-04-21,3027,1506,929,701,615,451,461,355,320,292,10,9
820,2013-04-22,3056,1516,936,708,619,460,464,359,325,294,10,9
821,2013-04-23,3062,1517,939,709,619,461,464,360,325,294,10,9
822,2013-04-24,3065,1518,939,709,619,461,464,360,325,294,10,9
823,2013-04-25,3066,1518,939,710,619,461,464,360,325,294,10,9
824,2013-04-26,3064,1518,938,710,619,461,464,360,325,293,10,9
825,2013-04-27,3039,1504,933,709,615,457,462,358,321,293,10,9
826,2013-04-28,3039,1504,933,709,615,457,462,358,321,293,10,9
827,2013-04-29,3064,1521,945,718,619,462,467,361,324,295,10,9
828,2013-04-30,3068,1524,946,718,619,462,467,361,324,296,10,9
829,2013-05-01,3073,1524,945,719,620,462,467,361,324,297,10,9
830,2013-05-02,3072,1524,945,719,620,462,467,360,324,297,10,9
831,2013-05-03,3071,1524,945,719,619,462,467,360,324,297,10,9
832,2013-05-04,3057,1511,941,714,613,457,464,358,320,296,10,9
833,2013-05-05,3057,1511,941,714,613,457,464,358,320,296,10,9
834,2013-05-06,3089,1520,953,723,620,462,468,361,322,299,10,9
835,2013-05-07,3091,1521,953,723,621,462,468,362,322,300,10,9
836,2013-05-08,3091,1524,953,723,621,462,469,363,322,300,10,9
837,2013-05-09,3092,1525,954,724,621,462,469,363,322,300,10,9
838,2013-05-10,3090,1525,954,723,620,462,469,363,322,300,10,9
839,2013-05-11,3068,1515,945,721,614,456,467,359,319,299,10,8
840,2013-05-12,3068,1515,945,721,614,456,467,359,319,299,10,8
841,2013-05-13,3095,1527,956,730,617,459,472,363,323,304,10,8
842,2013-05-14,3097,1527,957,732,617,459,473,363,323,304,10,8
843,2013-05-15,3099,1527,957,732,617,461,474,363,323,305,10,8
844,2013-05-16,3099,1527,958,733,617,461,473,363,323,305,10,8
845,2013-05-17,3099,1527,958,733,617,461,473,363,323,305,10,8
846,2013-05-18,3084,1516,949,725,612,458,467,361,322,302,10,8
847,2013-05-19,3084,1516,949,725,612,458,467,361,322,302,10,8
848,2013-05-20,3106,1528,957,732,616,464,470,363,326,307,10,8
849,2013-05-21,3109,1528,958,732,616,465,470,363,325,307,10,8
850,2013-05-22,3111,1528,958,732,616,465,470,363,325,309,10,8
851,2013-05-23,3111,1528,958,732,616,465,470,363,325,309,10,8
852,2013-05-24,3109,1528,957,732,616,465,470,363,324,309,10,8
853,2013-05-25,3085,1521,952,726,613,464,465,360,323,308,10,8
854,2013-05-26,3085,1521,952,726,613,464,465,360,323,308,10,8
855,2013-05-27,3085,1521,952,726,613,464,465,360,323,308,10,8
856,2013-05-28,3120,1536,959,729,618,466,469,367,331,311,10,8
857,2013-05-29,3122,1536,960,730,618,466,469,368,331,310,10,8
858,2013-05-30,3124,1536,960,730,618,466,469,368,332,311,10,8
859,2013-05-31,3124,1536,960,730,618,466,469,369,332,311,10,8
860,2013-06-01,3103,1528,956,720,613,463,465,367,332,311,10,8
861,2013-06-02,3103,1528,956,720,613,463,465,367,332,311,10,8
862,2013-06-03,3128,1544,966,728,619,469,471,371,340,316,10,8
863,2013-06-04,3129,1545,968,728,620,469,471,371,340,316,10,8
864,2013-06-05,3131,1547,969,729,620,469,472,371,340,318,10,8
865,2013-06-06,3130,1548,969,729,620,469,473,371,340,318,10,8
866,2013-06-07,3128,1548,969,729,620,469,473,371,340,318,10,8
867,2013-06-08,3107,1542,962,724,610,464,468,366,338,314,9,8
868,2013-06-09,3107,1542,962,724,610,464,468,366,338,314,9,8
869,2013-06-10,3132,1554,969,728,618,466,472,367,343,317,9,8
870,2013-06-11,3134,1554,969,729,619,467,472,367,343,317,9,8
871,2013-06-12,3137,1554,967,729,620,467,472,368,343,317,9,8
872,2013-06-13,3137,1554,967,729,620,467,472,368,343,317,9,8
873,2013-06-14,3137,1554,967,729,620,467,472,368,343,317,9,8
874,2013-06-15,3102,1541,963,723,615,466,471,367,342,316,9,8
875,2013-06-16,3102,1541,963,723,615,466,471,367,342,316,9,8
876,2013-06-17,3131,1556,970,727,619,474,473,371,346,323,9,8
877,2013-06-18,3133,1557,971,728,620,474,474,372,346,323,9,8
878,2013-06-19,3135,1559,970,728,620,474,474,373,346,323,9,8
879,2013-06-20,3136,1559,969,728,620,474,475,373,346,323,9,8
880,2013-06-21,3135,1560,969,728,620,474,475,373,346,323,9,8
881,2013-06-22,3117,1547,965,723,618,471,473,372,345,320,8,8
882,2013-06-23,3117,1547,965,723,618,471,473,372,345,320,8,8
883,2013-06-24,3151,1563,976,726,629,476,477,378,346,322,8,8
884,2013-06-25,3151,1563,979,726,629,478,477,379,346,322,8,8
885,2013-06-26,3151,1563,979,726,629,478,478,379,346,323,8,8
886,2013-06-27,3151,1563,979,727,629,478,478,379,346,323,8,8
887,2013-06-28,3150,1562,979,727,629,478,478,379,346,323,8,8
888,2013-06-29,3135,1551,975,720,628,476,474,377,343,320,8,8
889,2013-06-30,3135,1551,975,720,628,476,474,377,343,320,8,8
890,2013-07-01,3162,1567,984,725,633,479,476,378,350,322,8,8
891,2013-07-02,3167,1567,985,726,634,480,476,379,350,323,8,8
892,2013-07-03,3171,1567,985,726,634,480,476,379,350,323,8,8
893,2013-07-04,3170,1567,985,726,634,480,476,379,350,323,8,8
894,2013-07-05,3172,1568,985,726,635,480,476,379,350,323,8,8
895,2013-07-06,3156,1556,981,725,630,478,473,376,348,322,8,8
896,2013-07-07,3156,1556,981,725,630,478,473,376,348,322,8,8
897,2013-07-08,3183,1570,986,729,633,482,478,377,350,325,8,8
898,2013-07-09,3186,1572,986,729,633,482,478,377,350,325,8,8
899,2013-07-10,3187,1573,986,729,634,482,478,377,350,326,8,8
900,2013-07-11,3188,1574,986,730,635,482,478,377,350,326,8,8
901,2013-07-12,3188,1574,985,730,635,482,479,377,350,326,8,8
902,2013-07-13,3177,1564,979,727,630,479,475,376,350,326,8,7
903,2013-07-14,3177,1564,979,727,630,479,475,376,350,326,8,7
904,2013-07-15,3208,1580,989,732,641,483,478,380,354,330,8,8
905,2013-07-16,3212,1582,989,732,641,483,480,381,354,331,8,8
906,2013-07-17,3213,1582,990,732,640,485,480,381,354,331,8,8
907,2013-07-18,3212,1583,990,735,640,485,480,381,354,331,8,8
908,2013-07-19,3209,1582,989,735,639,485,480,381,354,331,8,8
909,2013-07-20,3190,1576,979,729,636,482,476,377,352,329,8,8
910,2013-07-21,3190,1576,979,729,636,482,476,377,352,329,8,8
911,2013-07-22,3218,1586,984,734,644,483,476,380,355,331,8,8
912,2013-07-23,3224,1586,985,735,644,483,476,380,355,332,8,8
913,2013-07-24,3224,1589,986,735,644,483,477,380,355,332,8,8
914,2013-07-25,3224,1590,986,736,644,483,476,380,355,332,8,8
915,2013-07-26,3223,1590,986,736,644,483,476,380,355,331,8,8
916,2013-07-27,3200,1582,979,732,642,478,474,375,352,329,8,8
917,2013-07-28,3200,1582,979,732,642,478,474,375,352,329,8,8
918,2013-07-29,3228,1593,988,741,646,482,476,378,353,332,8,9
919,2013-07-30,3230,1596,988,742,646,483,476,378,354,332,8,9
920,2013-07-31,3231,1597,990,742,646,483,477,377,354,332,8,9
921,2013-08-01,3231,1597,989,742,646,482,478,377,353,332,8,9
922,2013-08-02,3231,1597,989,742,645,482,478,377,353,332,8,9
923,2013-08-03,3210,1588,985,735,638,479,475,375,352,331,8,9
924,2013-08-04,3210,1588,985,735,638,479,475,375,352,331,8,9
925,2013-08-05,3232,1599,992,746,642,481,482,379,355,332,8,9
926,2013-08-06,3235,1600,994,746,644,481,482,379,355,332,8,9
927,2013-08-07,3236,1601,994,746,643,481,483,379,356,332,8,9
928,2013-08-08,3237,1602,994,746,643,481,483,379,356,332,8,9
929,2013-08-09,3237,1602,994,746,643,481,483,379,356,332,8,9
930,2013-08-10,3213,1592,986,739,641,476,476,378,356,328,8,9
931,2013-08-11,3213,1592,986,739,641,476,476,378,356,328,8,9
932,2013-08-12,3238,1603,997,741,646,481,478,381,359,331,8,9
933,2013-08-13,3246,1603,998,743,647,481,479,381,359,331,8,9
934,2013-08-14,3248,1605,998,743,647,481,479,382,359,332,8,9
935,2013-08-15,3248,1605,998,744,647,481,479,382,359,332,8,9
936,2013-08-16,3248,1605,998,744,647,480,479,382,359,332,8,9
937,2013-08-17,3224,1597,994,740,643,478,474,381,357,331,8,9
938,2013-08-18,3224,1597,994,740,643,478,474,381,357,331,8,9
939,2013-08-19,3247,1610,1004,744,647,480,481,386,360,335,8,9
940,2013-08-20,3251,1612,1006,744,648,480,481,386,361,335,8,9
941,2013-08-21,3252,1613,1007,744,647,481,481,387,361,336,8,9
942,2013-08-22,3251,1615,1009,744,647,482,481,387,361,336,8,9
943,2013-08-23,3251,1615,1009,744,647,482,481,387,361,336,8,9
944,2013-08-24,3234,1603,1002,740,644,481,477,387,360,335,8,9
945,2013-08-25,3234,1603,1002,740,644,481,477,387,360,335,8,9
946,2013-08-26,3263,1617,1009,748,648,485,481,388,363,339,8,9
947,2013-08-27,3263,1618,1010,749,649,485,483,389,363,339,8,9
948,2013-08-28,3262,1619,1010,751,649,485,483,389,363,339,8,9
949,2013-08-29,3262,1620,1011,751,649,484,483,389,363,339,8,9
950,2013-08-30,3260,1620,1011,751,649,484,483,389,363,339,8,9
951,2013-08-31,3235,1610,1003,747,645,480,478,387,359,338,8,9
952,2013-09-01,3235,1610,1003,747,645,480,478,387,359,338,8,9
953,2013-09-02,3235,1610,1003,747,645,480,478,387,359,338,8,9
954,2013-09-03,3265,1624,1014,754,650,484,482,391,363,339,8,9
955,2013-09-04,3266,1623,1015,755,650,484,482,392,363,339,8,9
956,2013-09-05,3268,1624,1016,756,650,484,482,392,363,339,8,9
957,2013-09-06,3268,1624,1016,755,650,484,482,392,363,339,8,9
958,2013-09-07,3250,1614,1011,753,648,478,481,389,362,337,8,9
959,2013-09-08,3250,1614,1011,753,648,478,481,389,362,337,8,9
960,2013-09-09,3281,1633,1019,761,650,482,485,393,367,339,8,9
961,2013-09-10,3284,1635,1019,761,651,482,485,393,367,339,8,9
962,2013-09-11,3287,1636,1020,761,651,482,485,394,367,340,8,9
963,2013-09-12,3288,1636,1021,761,651,482,485,394,368,340,9,9
964,2013-09-13,3287,1636,1021,761,650,482,485,394,368,340,9,9
965,2013-09-14,3267,1629,1018,753,645,479,481,391,368,339,9,9
966,2013-09-15,3267,1629,1018,753,645,479,481,391,368,339,9,9
967,2013-09-16,3296,1642,1028,759,647,481,484,397,372,341,9,9
968,2013-09-17,3299,1643,1028,763,647,482,486,397,372,342,9,9
969,2013-09-18,3302,1643,1028,763,647,482,490,397,372,342,9,9
970,2013-09-19,3302,1643,1028,763,647,483,491,397,372,342,9,9
971,2013-09-20,3301,1642,1028,763,647,483,491,397,372,342,9,9
972,2013-09-21,3281,1635,1020,755,640,481,487,395,371,338,9,9
973,2013-09-22,3281,1635,1020,755,640,481,487,395,371,338,9,9
974,2013-09-23,3315,1643,1033,757,645,485,490,397,374,340,9,9
975,2013-09-24,3315,1644,1033,758,645,485,491,397,374,341,9,9
976,2013-09-25,3315,1645,1035,758,645,485,491,397,375,341,9,9
977,2013-09-26,3316,1646,1036,758,645,485,491,397,375,341,9,9
978,2013-09-27,3316,1646,1036,758,645,485,491,396,375,341,9,9
979,2013-09-28,3301,1637,1028,756,640,480,487,393,372,341,9,9
980,2013-09-29,3301,1637,1028,756,640,480,487,393,372,341,9,9
981,2013-09-30,3333,1646,1036,763,646,480,490,396,373,343,9,9
982,2013-10-01,3337,1647,1036,763,648,480,490,397,373,343,9,9
983,2013-10-02,3339,1647,1036,763,648,481,491,398,374,343,9,9
984,2013-10-03,3338,1647,1037,765,648,481,491,398,374,343,9,9
985,2013-10-04,3338,1647,1036,765,648,481,491,398,374,343,9,9
986,2013-10-05,3315,1639,1027,760,644,480,488,392,373,342,9,9
987,2013-10-06,3315,1639,1027,760,644,480,488,392,373,342,9,9
988,2013-10-07,3342,1650,1036,766,653,486,493,395,379,344,9,9
989,2013-10-08,3344,1651,1038,766,654,486,495,395,379,344,9,9
990,2013-10-09,3346,1651,1040,766,656,488,495,396,379,344,9,9
991,2013-10-10,3346,1652,1040,767,656,488,495,396,379,343,9,9
992,2013-10-11,3345,1652,1040,767,655,488,494,396,379,343,9,9
993,2013-10-12,3324,1641,1032,759,647,484,489,394,376,340,9,9
994,2013-10-13,3324,1641,1032,759,647,484,489,394,376,340,9,9
995,2013-10-14,3346,1652,1043,766,652,486,491,399,379,344,9,9
996,2013-10-15,3348,1652,1045,767,652,486,492,399,379,344,9,9
997,2013-10-16,3347,1653,1045,768,653,486,492,400,379,344,9,9
998,2013-10-17,3348,1653,1045,768,653,486,492,400,379,344,9,9
999,2013-10-18,3347,1653,1045,768,652,486,492,400,379,344,9,9
1000,2013-10-19,3331,1649,1039,763,651,481,489,399,377,344,9,8
1001,2013-10-20,3331,1649,1039,763,651,481,489,399,377,344,9,8
1002,2013-10-21,3360,1660,1050,771,655,485,491,402,379,346,9,8
1003,2013-10-22,3365,1660,1051,771,655,485,492,403,379,348,9,8
1004,2013-10-23,3369,1662,1052,772,655,485,492,404,379,348,9,8
1005,2013-10-24,3369,1662,1052,772,656,485,492,404,379,348,9,8
1006,2013-10-25,3369,1662,1051,772,656,485,492,404,379,348,9,8
1007,2013-10-26,3342,1652,1040,764,652,483,490,399,377,346,9,7
1008,2013-10-27,3342,1652,1040,764,652,483,490,399,377,346,9,7
1009,2013-10-28,3360,1665,1051,773,654,489,493,403,379,348,9,7
1010,2013-10-29,3362,1667,1053,773,655,489,493,403,379,348,9,7
1011,2013-10-30,3361,1667,1053,773,655,490,493,403,379,348,9,7
1012,2013-10-31,3361,1667,1055,773,655,490,492,403,378,348,9,7
1013,2013-11-01,3360,1667,1055,773,655,489,492,403,378,348,9,7
1014,2013-11-02,3339,1660,1047,768,653,485,489,397,377,344,9,7
1015,2013-11-03,3339,1660,1047,768,653,485,489,397,377,344,9,7
1016,2013-11-04,3366,1667,1056,776,660,490,497,399,379,344,9,7
1017,2013-11-05,3369,1670,1056,776,660,491,498,399,379,344,9,7
1018,2013-11-06,3373,1670,1057,777,660,491,498,401,379,344,9,7
1019,2013-11-07,3374,1670,1057,777,660,490,498,401,379,344,9,7
1020,2013-11-08,3372,1669,1057,777,660,490,498,401,379,344,9,7
1021,2013-11-09,3357,1660,1049,773,654,488,491,399,379,340,9,7
1022,2013-11-10,3357,1660,1049,773,654,488,491,399,379,340,9,7
1023,2013-11-11,3387,1675,1059,777,661,492,494,402,380,341,9,7
1024,2013-11-12,3388,1678,1059,779,661,492,494,402,380,341,9,7
1025,2013-11-13,3388,1679,1061,779,661,492,493,402,380,341,9,7
1026,2013-11-14,3390,1679,1061,779,661,492,493,402,380,342,9,7
1027,2013-11-15,3389,1678,1061,779,661,492,493,402,380,342,9,7
1028,2013-11-16,3372,1671,1056,777,658,488,485,400,379,341,9,7
1029,2013-11-17,3372,1671,1056,777,658,488,485,400,379,341,9,7
1030,2013-11-18,3401,1679,1065,785,664,494,489,404,385,345,9,7
1031,2013-11-19,3404,1682,1066,787,664,494,489,404,385,345,9,7
1032,2013-11-20,3405,1684,1067,787,664,496,489,404,385,345,9,7
1033,2013-11-21,3405,1684,1067,787,665,496,489,404,385,345,9,7
1034,2013-11-22,3403,1684,1067,787,665,496,489,404,385,345,9,7
1035,2013-11-23,3387,1674,1059,775,660,494,485,403,381,343,9,7
1036,2013-11-24,3387,1674,1059,775,660,494,485,403,381,343,9,7
1037,2013-11-25,3402,1693,1067,778,662,496,488,409,382,345,9,7
1038,2013-11-26,3406,1693,1068,779,662,496,489,409,384,346,9,7
1039,2013-11-27,3407,1693,1067,779,662,496,489,409,384,346,9,7
1040,2013-11-28,3407,1693,1067,779,662,496,489,409,384,346,9,7
1041,2013-11-29,3410,1693,1067,779,662,496,489,411,384,346,9,7
1042,2013-11-30,3383,1683,1063,775,653,490,485,408,383,346,9,7
1043,2013-12-01,3383,1683,1063,775,653,490,485,408,383,346,9,7
1044,2013-12-02,3404,1691,1072,785,659,494,491,409,386,349,9,7
1045,2013-12-03,3406,1692,1072,786,661,494,491,409,388,349,9,7
1046,2013-12-04,3408,1693,1072,786,661,494,491,409,389,350,9,7
1047,2013-12-05,3410,1694,1073,786,661,494,491,409,390,350,9,7
1048,2013-12-06,3410,1694,1073,786,661,494,491,409,390,350,9,7
1049,2013-12-07,3386,1684,1067,778,656,490,487,407,389,350,9,7
1050,2013-12-08,3386,1684,1067,778,656,490,487,407,389,350,9,7
1051,2013-12-09,3419,1697,1074,787,665,496,497,413,396,350,9,7
1052,2013-12-10,3423,1697,1077,787,667,496,497,413,396,350,9,7
1053,2013-12-11,3425,1698,1078,787,667,496,497,413,396,350,9,7
1054,2013-12-12,3424,1698,1078,787,667,497,497,413,396,350,9,7
1055,2013-12-13,3424,1698,1078,787,667,497,496,413,396,350,9,7
1056,2013-12-14,3412,1687,1069,779,662,494,491,407,392,346,9,7
1057,2013-12-15,3412,1687,1069,779,662,494,491,407,392,346,9,7
1058,2013-12-16,3452,1701,1075,786,666,498,492,413,397,347,9,7
1059,2013-12-17,3456,1702,1076,787,666,499,492,414,397,348,9,8
1060,2013-12-18,3455,1703,1078,787,666,499,492,414,397,349,9,8
1061,2013-12-19,3456,1703,1079,788,666,499,492,414,397,349,9,8
1062,2013-12-20,3455,1703,1079,786,666,499,492,414,397,349,9,8
1063,2013-12-21,3440,1696,1072,784,664,498,487,411,395,348,9,8
1064,2013-12-22,3440,1696,1072,784,664,498,487,411,395,348,9,8
1065,2013-12-23,3463,1704,1078,790,669,503,494,414,397,353,9,8
1066,2013-12-24,3463,1706,1078,790,671,505,495,415,397,353,9,8
1067,2013-12-25,3463,1705,1078,790,671,505,495,415,397,353,9,8
1068,2013-12-26,3468,1706,1079,791,671,506,495,415,397,354,9,8
1069,2013-12-27,3468,1704,1078,791,671,506,495,415,397,354,9,8
1070,2013-12-28,3449,1694,1076,785,665,502,491,410,395,353,9,8
1071,2013-12-29,3449,1694,1076,785,665,502,491,410,395,353,9,8
1072,2013-12-30,3478,1706,1084,796,670,506,496,412,399,355,9,8
1073,2013-12-31,3481,1707,1087,796,671,506,497,412,399,356,9,8
1074,2014-01-01,3481,1707,1087,796,671,506,497,412,399,356,9,8
1075,2014-01-02,3483,1708,1087,796,671,507,497,412,399,357,9,8
1076,2014-01-03,3482,1707,1087,796,671,507,497,412,399,357,9,8
1077,2014-01-04,3452,1694,1079,791,669,502,490,407,397,355,9,8
1078,2014-01-05,3452,1694,1079,791,669,502,490,407,397,355,9,8
1079,2014-01-06,3485,1712,1085,796,673,505,495,414,401,356,9,8
1080,2014-01-07,3487,1712,1086,798,673,505,496,414,401,356,9,8
1081,2014-01-08,3488,1714,1086,797,673,505,497,415,401,356,9,8
1082,2014-01-09,3489,1715,1087,797,673,504,497,415,401,356,9,8
1083,2014-01-10,3489,1714,1087,797,672,504,497,415,401,356,9,8
1084,2014-01-11,3462,1709,1083,788,666,500,496,413,400,353,9,8
1085,2014-01-12,3462,1709,1083,788,666,500,496,413,400,353,9,8
1086,2014-01-13,3497,1723,1094,793,672,502,499,418,407,355,9,10
1087,2014-01-14,3496,1723,1094,793,672,502,499,419,408,355,9,10
1088,2014-01-15,3497,1723,1096,794,671,502,500,418,408,355,9,10
1089,2014-01-16,3498,1723,1096,794,671,502,500,418,408,355,9,10
1090,2014-01-17,3497,1723,1095,793,671,502,500,418,408,355,9,10
1091,2014-01-18,3477,1707,1082,787,666,502,495,416,405,351,9,10
1092,2014-01-19,3477,1707,1082,787,666,502,495,416,405,351,9,10
1093,2014-01-20,3477,1707,1082,787,666,502,495,416,405,351,9,10
1094,2014-01-21,3507,1722,1092,792,668,506,498,421,408,355,9,10
1095,2014-01-22,3508,1724,1093,794,668,506,498,420,408,354,9,10
1096,2014-01-23,3509,1723,1093,794,668,506,498,420,407,354,9,10
1097,2014-01-24,3509,1723,1092,794,668,506,498,419,407,354,9,10
1098,2014-01-25,3482,1716,1085,790,665,499,498,416,401,352,8,10
1099,2014-01-26,3482,1716,1085,790,665,499,498,416,401,352,8,10
1100,2014-01-27,3514,1725,1097,802,675,510,500,419,405,357,8,10
1101,2014-01-28,3517,1727,1097,803,677,512,500,418,404,358,8,10
1102,2014-01-29,3517,1730,1098,804,678,512,499,418,404,358,8,10
1103,2014-01-30,3516,1731,1098,804,678,513,499,418,404,358,8,10
1104,2014-01-31,3516,1731,1097,804,678,512,499,418,404,357,8,10
1105,2014-02-01,3491,1718,1088,803,673,506,497,416,400,355,8,10
1106,2014-02-02,3491,1718,1088,803,673,506,497,416,400,355,8,10
1107,2014-02-03,3514,1735,1100,812,678,511,504,418,404,359,8,10
1108,2014-02-04,3516,1735,1101,812,679,511,504,418,404,359,8,10
1109,2014-02-05,3517,1737,1102,815,680,512,504,418,404,360,8,10
1110,2014-02-06,3519,1738,1102,815,680,512,504,418,404,360,8,10
1111,2014-02-07,3519,1738,1102,815,680,511,504,418,404,360,8,10
1112,2014-02-08,3494,1732,1093,808,672,508,503,416,401,358,8,9
1113,2014-02-09,3494,1732,1093,808,672,508,503,416,401,358,8,9
1114,2014-02-10,3522,1746,1099,815,678,514,508,417,404,363,9,9
1115,2014-02-11,3525,1747,1100,816,679,514,508,418,404,365,9,9
1116,2014-02-12,3527,1748,1100,817,679,514,508,418,404,365,9,9
1117,2014-02-13,3527,1750,1100,817,679,514,508,418,404,365,9,9
1118,2014-02-14,3527,1750,1100,816,679,514,508,418,404,365,9,9
1119,2014-02-15,3507,1736,1091,810,674,511,504,418,400,362,9,9
1120,2014-02-16,3507,1736,1091,810,674,511,504,418,400,362,9,9
1121,2014-02-17,3507,1736,1091,810,674,511,504,418,400,362,9,9
1122,2014-02-18,3536,1748,1098,816,679,515,511,420,404,366,9,9
1123,2014-02-19,3536,1748,1098,816,679,515,511,420,404,366,9,9
1124,2014-02-20,3535,1747,1098,816,679,515,511,420,404,366,9,9
1125,2014-02-21,3535,1747,1097,816,679,515,511,420,404,366,9,9
1126,2014-02-22,3509,1736,1092,809,673,511,509,420,403,364,8,9
1127,2014-02-23,3509,1736,1092,809,673,511,509,420,403,364,8,9
1128,2014-02-24,3535,1746,1105,824,683,513,513,424,405,365,8,9
1129,2014-02-25,3539,1747,1105,824,684,513,514,424,406,365,8,9
1130,2014-02-26,3543,1747,1105,825,685,514,514,424,407,365,8,9
1131,2014-02-27,3543,1747,1106,825,685,514,514,424,407,365,8,9
1132,2014-02-28,3543,1747,1105,824,685,514,514,424,407,365,8,9
1133,2014-03-01,3519,1736,1099,821,679,507,512,422,404,361,8,9
1134,2014-03-02,3519,1736,1099,821,679,507,512,422,404,361,8,9
1135,2014-03-03,3536,1753,1105,829,688,513,514,423,406,363,8,9
1136,2014-03-04,3539,1754,1106,829,688,513,514,423,406,363,8,9
1137,2014-03-05,3539,1756,1107,831,688,513,514,423,406,364,8,9
1138,2014-03-06,3540,1756,1107,830,688,514,514,423,406,364,8,9
1139,2014-03-07,3540,1756,1107,830,688,514,514,423,406,364,8,9
1140,2014-03-08,3519,1745,1099,826,683,507,513,421,399,363,8,9
1141,2014-03-09,3519,1745,1099,826,683,507,513,421,399,363,8,9
1142,2014-03-10,3542,1760,1105,832,688,511,517,422,402,364,8,9
1143,2014-03-11,3544,1762,1105,832,689,511,518,423,403,364,8,9
1144,2014-03-12,3546,1763,1105,832,689,511,520,424,403,364,8,9
1145,2014-03-13,3550,1763,1106,832,689,510,520,424,403,364,8,9
1146,2014-03-14,3550,1763,1106,832,689,510,520,424,403,364,8,9
1147,2014-03-15,3526,1753,1104,823,684,505,517,420,401,364,8,9
1148,2014-03-16,3526,1753,1104,823,684,505,517,420,401,364,8,9
1149,2014-03-17,3560,1765,1112,828,692,507,517,422,401,369,8,9
1150,2014-03-18,3563,1765,1112,831,692,507,518,423,401,369,8,9
1151,2014-03-19,3567,1765,1114,831,693,507,518,424,401,369,8,9
1152,2014-03-20,3567,1765,1114,833,693,509,520,424,401,369,8,9
1153,2014-03-21,3566,1764,1114,833,693,508,520,424,401,369,8,9
1154,2014-03-22,3546,1753,1108,828,688,507,513,418,399,366,8,9
1155,2014-03-23,3546,1753,1108,828,688,507,513,418,399,366,8,9
1156,2014-03-24,3582,1768,1117,838,696,509,522,423,403,370,8,9
1157,2014-03-25,3584,1768,1118,838,696,510,522,423,403,370,8,9
1158,2014-03-26,3584,1767,1118,838,696,511,522,423,403,371,8,9
1159,2014-03-27,3584,1767,1118,838,697,511,522,423,403,371,8,9
1160,2014-03-28,3584,1767,1118,838,697,511,522,423,403,371,8,9
1161,2014-03-29,3553,1754,1113,831,692,511,518,420,400,367,7,9
1162,2014-03-30,3553,1754,1113,831,692,511,518,420,400,367,7,9
1163,2014-03-31,3585,1771,1120,836,696,517,523,424,402,370,7,9
1164,2014-04-01,3584,1772,1120,840,696,517,524,426,402,371,7,9
1165,2014-04-02,3584,1775,1120,841,697,518,525,427,402,371,7,9
1166,2014-04-03,3587,1775,1120,842,697,518,526,427,402,371,7,9
1167,2014-04-04,3586,1775,1120,841,697,518,526,427,402,371,7,9
1168,2014-04-05,3559,1764,1109,836,691,515,523,423,401,369,7,9
1169,2014-04-06,3559,1764,1109,836,691,515,523,423,401,369,7,9
1170,2014-04-07,3589,1782,1120,849,697,519,527,426,404,371,7,9
1171,2014-04-08,3593,1786,1123,849,698,519,529,426,405,370,7,9
1172,2014-04-09,3594,1787,1124,849,699,519,530,426,405,370,7,9
1173,2014-04-10,3596,1788,1124,850,699,519,530,426,405,370,7,9
1174,2014-04-11,3596,1788,1124,851,699,519,530,426,405,370,7,9
1175,2014-04-12,3576,1780,1118,846,695,518,527,423,405,368,7,9
1176,2014-04-13,3576,1780,1118,846,695,518,527,423,405,368,7,9
1177,2014-04-14,3605,1803,1129,850,698,521,534,425,409,372,7,9
1178,2014-04-15,3612,1803,1129,850,699,521,534,425,409,372,7,9
1179,2014-04-16,3612,1804,1129,850,700,521,534,426,409,372,7,9
1180,2014-04-17,3614,1805,1129,850,700,521,534,426,409,372,7,9
1181,2014-04-18,3612,1805,1129,850,700,521,534,426,409,372,7,9
1182,2014-04-19,3612,1805,1129,850,700,521,534,426,409,372,7,9
1183,2014-04-20,3612,1805,1129,850,700,521,534,426,409,372,7,9
1184,2014-04-21,3644,1820,1133,860,703,524,537,428,411,376,7,9
1185,2014-04-22,3620,1811,1125,858,695,523,534,426,403,372,7,9
1186,2014-04-23,3622,1814,1125,858,695,523,534,426,403,373,7,9
1187,2014-04-24,3624,1814,1125,858,696,523,534,426,403,373,7,9
1188,2014-04-25,3624,1814,1125,858,696,523,534,426,403,373,7,9
1189,2014-04-26,3597,1796,1120,855,689,520,530,423,398,369,7,9
1190,2014-04-27,3597,1796,1120,855,689,520,530,423,398,369,7,9
1191,2014-04-28,3627,1807,1132,863,699,522,535,425,400,372,7,9
1192,2014-04-29,3630,1809,1133,863,701,522,535,425,400,372,7,9
1193,2014-04-30,3632,1810,1133,863,700,524,535,425,400,372,7,9
1194,2014-05-01,3631,1812,1134,863,700,524,535,426,400,372,7,9
1195,2014-05-02,3631,1812,1134,863,700,524,535,426,400,372,7,9
1196,2014-05-03,3605,1800,1126,857,693,518,533,426,399,365,7,9
1197,2014-05-04,3605,1800,1126,857,693,518,533,426,399,365,7,9
1198,2014-05-05,3628,1814,1135,862,702,524,535,427,404,371,8,9
1199,2014-05-06,3630,1814,1136,863,703,525,535,427,404,371,8,9
1200,2014-05-07,3630,1815,1136,864,704,525,535,427,404,372,8,9
